station_id,date,pm025,pm100
1,2019-10-15,3.5,
1,2019-10-16,3.5,
1,2019-10-17,7.0,
1,2019-10-18,10.5,
1,2019-10-19,14.0,
1,2019-10-20,7.0,
1,2019-10-21,7.0,
1,2019-10-22,3.5,
1,2019-10-23,3.5,
1,2019-10-24,7.0,
1,2019-10-25,7.0,
1,2019-10-26,3.5,
1,2019-10-27,3.5,
1,2019-10-28,3.5,
1,2019-10-29,7.0,
1,2019-10-30,3.5,
1,2019-10-31,7.0,
1,2019-11-01,3.5,
1,2019-11-02,10.5,
1,2019-11-03,14.0,
1,2019-11-04,3.5,
1,2019-11-05,0.0,
1,2019-11-06,0.0,
1,2019-11-07,3.5,
1,2019-11-08,17.5,
1,2019-11-09,14.0,
1,2019-11-10,7.0,
1,2019-11-11,3.5,
1,2019-11-12,3.5,
1,2019-11-13,7.0,
1,2019-11-14,17.5,
1,2019-11-15,10.5,
1,2019-11-16,10.5,
1,2019-11-17,14.0,
1,2019-11-18,21.0,
1,2019-11-19,7.0,
1,2019-11-20,7.0,
1,2019-11-21,10.5,
1,2019-11-22,10.5,
1,2019-11-23,10.5,
1,2019-11-24,21.0,
1,2019-11-25,24.5,
1,2019-11-26,14.0,
1,2019-11-27,17.5,
1,2019-11-27,14.0,
1,2019-11-29,7.0,
1,2019-11-30,3.5,
1,2019-12-01,3.5,
1,2019-12-02,3.5,
1,2019-12-03,3.5,
1,2019-12-04,3.5,
1,2019-12-05,3.5,
1,2019-12-06,7.0,
1,2019-12-07,3.5,
1,2019-12-08,3.5,
1,2019-12-09,0.0,
1,2019-12-10,3.5,
1,2019-12-11,7.0,
1,2019-12-12,7.0,
1,2019-12-13,10.5,
1,2019-12-14,7.0,
1,2019-12-15,7.0,
1,2019-12-16,10.5,
1,2019-12-17,3.5,
1,2019-12-18,7.0,
1,2019-12-19,0.0,
1,2019-12-20,7.0,
1,2019-12-21,10.5,
1,2019-12-22,10.5,
1,2019-12-23,10.5,
1,2019-12-24,17.5,
1,2019-12-25,7.0,
1,2019-12-26,3.5,
1,2019-12-27,3.5,
1,2019-12-28,3.5,
1,2019-12-29,7.0,
1,2019-12-30,3.5,
1,2019-12-31,0.0,
1,2020-01-01,3.5,
1,2020-01-02,3.5,
1,2020-01-03,7.0,
1,2020-01-04,0.0,
1,2020-01-05,3.5,
1,2020-01-06,3.5,
1,2020-01-07,3.5,
1,2020-01-08,3.5,
1,2020-01-09,0.0,
1,2020-01-10,3.5,
1,2020-01-11,3.5,
1,2020-01-12,0.0,
1,2020-01-13,3.5,
1,2020-01-14,3.5,
1,2020-01-15,7.0,
1,2020-01-16,0.0,
1,2020-01-17,3.5,
1,2020-01-18,7.0,
1,2020-01-19,7.0,
1,2020-01-20,0.0,
1,2020-01-21,0.0,
1,2020-01-22,0.0,
1,2020-01-23,3.5,
1,2020-01-24,0.0,
1,2020-01-25,0.0,
1,2020-01-26,3.5,
1,2020-01-27,3.5,
1,2020-01-28,10.5,
1,2020-01-29,10.5,
1,2020-01-30,17.5,
1,2020-01-31,17.5,
1,2020-02-01,17.5,
1,2020-02-02,3.5,
1,2020-02-03,3.5,
1,2020-02-04,7.0,
1,2020-02-05,3.5,
1,2020-02-06,3.5,
1,2020-02-07,3.5,
1,2020-02-08,7.0,
1,2020-02-09,10.5,
1,2020-02-10,17.5,
1,2020-02-11,3.5,
1,2020-02-12,7.0,
1,2020-02-13,3.5,
1,2020-02-14,7.0,
1,2020-02-15,7.0,
1,2020-02-16,14.0,
1,2020-02-17,7.0,
1,2020-02-18,3.5,
1,2020-02-19,3.5,
1,2020-02-20,7.0,
1,2020-02-21,7.0,
1,2020-02-22,3.5,
1,2020-02-23,3.5,
1,2020-02-24,3.5,
1,2020-02-25,7.0,
1,2020-02-26,7.0,
1,2020-02-27,3.5,
1,2020-02-28,3.5,
1,2020-02-29,3.5,
1,2020-03-01,7.0,
1,2020-03-02,10.5,
1,2020-03-03,17.5,
1,2020-03-04,7.0,
1,2020-03-05,7.0,
1,2020-03-06,7.0,
1,2020-03-07,10.5,
1,2020-03-08,14.0,
1,2020-03-09,17.5,
1,2020-03-10,17.5,
1,2020-03-11,10.5,
1,2020-03-12,3.5,
1,2020-03-13,3.5,
1,2020-03-14,3.5,
1,2020-03-15,3.5,
1,2020-03-16,7.0,
1,2020-03-17,3.5,
1,2020-03-18,3.5,
1,2020-03-19,0.0,
1,2020-03-20,3.5,
1,2020-03-21,3.5,
1,2020-03-22,7.0,
1,2020-03-23,14.0,
1,2020-03-24,10.5,
1,2020-03-25,7.0,
1,2020-03-26,14.0,
1,2020-03-27,21.0,
1,2020-03-28,31.5,
1,2020-03-29,3.5,
1,2020-03-31,3.5,
1,2020-04-01,0.0,
1,2020-04-02,3.5,
1,2020-04-03,0.0,
1,2020-04-04,3.5,
1,2020-04-05,3.5,
1,2020-04-06,7.0,
1,2020-04-07,10.5,
1,2020-04-08,7.0,
1,2020-04-09,3.5,
1,2020-04-10,3.5,
1,2020-04-11,3.5,
1,2020-04-12,3.5,
1,2020-04-13,3.5,
1,2020-04-14,0.0,
1,2020-04-15,3.5,
1,2020-04-16,3.5,
1,2020-04-17,0.0,
1,2020-04-18,0.0,
1,2020-04-19,3.5,
1,2020-04-20,7.0,
1,2020-04-21,3.5,
1,2020-04-22,3.5,
1,2020-04-23,3.5,
1,2020-04-24,3.5,
1,2020-04-25,3.5,
1,2020-04-26,3.5,
1,2020-04-27,3.5,
1,2020-04-28,3.5,
1,2020-04-29,3.5,
2,2017-01-08,,6.0
2,2017-01-09,,12.0
2,2017-01-10,,12.0
2,2017-01-11,,12.0
2,2017-01-12,,12.0
2,2017-01-13,,12.0
2,2017-01-14,,12.0
2,2017-01-15,,24.0
2,2017-01-16,,18.0
2,2017-01-17,,12.0
2,2017-01-18,,6.0
2,2017-01-19,,6.0
2,2017-01-20,,6.0
2,2017-01-21,,6.0
2,2017-01-22,,6.0
2,2017-01-23,,6.0
2,2017-01-24,,6.0
2,2017-01-25,,6.0
2,2017-01-26,,6.0
2,2017-01-27,,12.0
2,2017-01-28,,12.0
2,2017-01-29,,6.0
2,2017-01-30,,6.0
2,2017-01-31,,12.0
2,2017-02-01,,6.0
2,2017-02-02,,6.0
2,2017-02-03,,12.0
2,2017-02-04,,24.0
2,2017-02-05,,12.0
2,2017-02-06,,12.0
2,2017-02-07,,18.0
2,2017-02-08,,18.0
2,2017-02-09,,24.0
2,2017-02-10,,24.0
2,2017-02-11,,12.0
2,2017-02-12,,12.0
2,2017-02-13,,6.0
2,2017-02-14,,6.0
2,2017-02-15,,18.0
2,2017-02-16,,6.0
2,2017-02-17,,18.0
2,2017-02-18,,6.0
2,2017-02-19,,6.0
2,2017-02-20,,6.0
2,2017-02-21,,6.0
2,2017-02-22,,6.0
2,2017-02-23,,6.0
2,2017-02-24,,6.0
2,2017-02-25,,6.0
2,2017-02-27,,18.0
2,2017-02-28,,6.0
2,2017-03-01,,18.0
2,2017-03-02,,6.0
2,2017-03-03,,18.0
2,2017-03-04,,6.0
2,2017-03-05,,12.0
2,2017-03-06,,12.0
2,2017-03-07,,6.0
2,2017-03-08,,12.0
2,2017-03-09,,12.0
2,2017-03-10,,18.0
2,2017-03-11,,18.0
2,2017-03-12,,18.0
2,2017-03-13,,12.0
2,2017-03-14,,12.0
2,2017-03-15,,6.0
2,2017-03-16,,6.0
2,2017-03-17,,6.0
2,2017-03-18,,6.0
2,2017-03-19,,12.0
2,2017-03-20,,12.0
2,2017-03-21,,6.0
2,2017-03-22,,6.0
2,2017-03-23,,6.0
2,2017-03-24,,6.0
2,2017-03-25,,6.0
2,2017-03-26,,12.0
2,2017-03-27,,6.0
2,2017-03-28,,6.0
2,2017-03-29,,6.0
2,2017-03-30,,12.0
2,2017-03-31,,6.0
2,2017-04-01,,12.0
2,2017-04-02,,12.0
2,2017-04-03,,12.0
2,2017-04-04,,12.0
2,2017-04-05,,6.0
2,2017-04-07,,12.0
2,2017-04-08,,6.0
2,2017-04-09,,12.0
2,2017-04-10,,12.0
2,2017-04-11,,6.0
2,2017-04-12,,6.0
2,2017-04-13,,6.0
2,2017-04-14,,6.0
2,2017-04-15,,6.0
2,2017-04-16,,12.0
2,2017-04-17,,6.0
2,2017-04-18,,6.0
2,2017-04-19,,18.0
2,2017-04-20,,12.0
2,2017-04-21,,6.0
2,2017-04-22,,12.0
2,2017-04-23,,12.0
2,2017-04-24,,6.0
2,2017-04-25,,6.0
2,2017-04-26,,6.0
2,2017-04-27,,6.0
2,2017-04-28,,6.0
2,2017-04-29,,6.0
2,2017-04-30,,6.0
2,2017-05-01,,12.0
2,2017-05-02,,18.0
2,2017-05-03,,12.0
2,2017-05-04,,6.0
2,2017-05-05,,18.0
2,2017-05-06,,6.0
2,2017-05-07,,6.0
2,2017-05-08,,6.0
2,2017-05-09,,12.0
2,2017-05-10,,6.0
2,2017-05-11,,6.0
2,2017-05-12,,6.0
2,2017-05-13,,12.0
2,2017-05-14,,12.0
2,2017-05-15,,12.0
2,2017-05-16,,6.0
2,2017-05-18,,18.0
2,2017-05-19,,24.0
2,2017-05-20,,12.0
2,2017-05-21,,6.0
2,2017-05-22,,12.0
2,2017-05-23,,6.0
2,2017-05-24,,12.0
2,2017-05-25,,12.0
2,2017-05-26,,6.0
2,2017-05-27,,6.0
2,2017-05-28,,6.0
2,2017-05-29,,12.0
2,2017-05-30,,6.0
2,2017-05-31,,6.0
2,2017-06-01,,6.0
2,2017-06-02,,6.0
2,2017-06-03,,6.0
2,2017-06-04,,12.0
2,2017-06-05,,12.0
2,2017-06-06,,12.0
2,2017-06-07,,18.0
2,2017-06-09,,6.0
2,2017-06-10,,18.0
2,2017-06-11,,18.0
2,2017-06-12,,6.0
2,2017-06-13,,12.0
2,2017-06-14,,6.0
2,2017-06-15,,6.0
2,2017-06-16,,12.0
2,2017-06-17,,18.0
2,2017-06-18,,12.0
2,2017-06-19,,6.0
2,2017-06-20,,6.0
2,2017-06-21,,6.0
2,2017-06-22,,6.0
2,2017-06-23,,6.0
2,2017-06-24,,6.0
2,2017-06-25,,6.0
2,2017-06-26,,6.0
2,2017-06-27,,6.0
2,2017-06-27,,6.0
2,2017-06-28,,6.0
2,2017-06-29,,6.0
2,2017-06-30,,6.0
2,2017-07-01,,6.0
2,2017-07-02,,6.0
2,2017-07-03,,12.0
2,2017-07-03,,12.0
2,2017-07-04,,6.0
2,2017-07-05,,6.0
2,2017-07-06,,6.0
2,2017-07-07,,6.0
2,2017-07-08,,6.0
2,2017-07-09,,12.0
2,2017-07-11,,12.0
2,2017-07-12,,12.0
2,2017-07-13,,12.0
2,2017-07-14,,6.0
2,2017-07-15,,6.0
2,2017-07-16,,12.0
2,2017-07-17,,6.0
2,2017-07-18,,6.0
2,2017-07-19,,6.0
2,2017-07-20,,6.0
2,2017-07-21,,12.0
2,2017-07-22,,18.0
2,2017-07-23,,12.0
2,2017-07-24,,6.0
2,2017-07-25,,12.0
2,2017-07-26,,12.0
2,2017-07-27,,12.0
2,2017-07-28,,12.0
2,2017-07-29,,18.0
2,2017-07-30,,12.0
2,2017-07-31,,12.0
2,2017-08-01,,12.0
2,2017-08-02,,12.0
2,2017-08-03,,6.0
2,2017-08-04,,6.0
2,2017-08-05,,6.0
2,2017-08-06,,6.0
2,2017-08-07,,6.0
2,2017-08-08,,6.0
2,2017-08-09,,12.0
2,2017-08-10,,12.0
2,2017-08-11,,12.0
2,2017-08-12,,18.0
2,2017-08-13,,12.0
2,2017-08-14,,6.0
2,2017-08-15,,6.0
2,2017-08-16,,6.0
2,2017-08-17,,12.0
2,2017-08-18,,12.0
2,2017-08-19,,18.0
2,2017-08-20,,12.0
2,2017-08-21,,12.0
2,2017-08-22,,12.0
2,2017-08-23,,18.0
2,2017-08-24,,12.0
2,2017-08-25,,6.0
2,2017-08-26,,6.0
2,2017-08-27,,6.0
2,2017-08-28,,18.0
2,2017-08-29,,12.0
2,2017-08-30,,6.0
2,2017-08-31,,12.0
2,2017-09-01,,12.0
2,2017-09-02,,6.0
2,2017-09-03,,6.0
2,2017-09-04,,6.0
2,2017-09-05,,6.0
2,2017-09-06,,6.0
2,2017-09-07,,6.0
2,2017-09-08,,12.0
2,2017-09-09,,6.0
2,2017-09-10,,12.0
2,2017-09-12,,18.0
2,2017-09-13,,12.0
2,2017-09-14,,6.0
2,2017-09-15,,6.0
2,2017-09-16,,6.0
2,2017-09-17,,12.0
2,2017-09-18,,12.0
2,2017-09-19,,6.0
2,2017-09-20,,6.0
2,2017-09-21,,6.0
2,2017-09-22,,6.0
2,2017-09-23,,6.0
2,2017-09-24,,18.0
2,2017-09-25,,18.0
2,2017-09-26,,12.0
2,2017-09-27,,12.0
2,2017-09-28,,18.0
2,2017-09-29,,18.0
2,2017-09-30,,6.0
2,2017-10-01,,6.0
2,2017-10-02,,6.0
2,2017-10-03,,6.0
2,2017-10-05,,6.0
2,2017-10-06,,12.0
2,2017-10-07,,6.0
2,2017-10-08,,6.0
2,2017-10-09,,6.0
2,2017-10-10,,6.0
2,2017-10-11,,0.0
2,2017-10-12,,6.0
2,2017-10-13,,6.0
2,2017-10-14,,12.0
2,2017-10-15,,6.0
2,2017-10-16,,6.0
2,2017-10-17,,6.0
2,2017-10-18,,6.0
2,2017-10-19,,6.0
2,2017-10-20,,12.0
2,2017-10-21,,24.0
2,2017-10-22,,12.0
2,2017-10-23,,12.0
2,2017-10-24,,18.0
2,2017-10-27,,12.0
2,2017-10-28,,12.0
2,2017-10-29,,6.0
2,2017-10-30,,6.0
2,2017-10-31,,6.0
2,2017-11-01,,6.0
2,2017-11-02,,24.0
2,2017-11-03,,12.0
2,2017-11-04,,6.0
2,2017-11-05,,12.0
2,2017-11-06,,12.0
2,2017-11-07,,6.0
2,2017-11-08,,6.0
2,2017-11-09,,6.0
2,2017-11-10,,6.0
2,2017-11-11,,6.0
2,2017-11-12,,6.0
2,2017-11-13,,6.0
2,2017-11-13,,6.0
2,2017-11-14,,6.0
2,2017-11-15,,6.0
2,2017-11-16,,6.0
2,2017-11-17,,6.0
2,2017-11-18,,6.0
2,2017-11-20,,12.0
2,2017-11-21,,12.0
2,2017-11-22,,12.0
2,2017-11-23,,6.0
2,2017-11-24,,6.0
2,2017-11-25,,12.0
2,2017-11-26,,6.0
2,2017-11-28,,6.0
2,2017-11-29,,6.0
2,2017-12-01,,0.0
2,2017-12-02,,0.0
2,2017-12-03,,0.0
2,2017-12-04,,6.0
2,2017-12-05,,6.0
2,2017-12-06,,6.0
2,2017-12-07,,12.0
2,2017-12-08,,6.0
2,2017-12-09,,12.0
2,2017-12-12,,6.0
2,2017-12-13,,6.0
2,2017-12-14,,6.0
2,2017-12-15,,6.0
2,2017-12-16,,12.0
2,2017-12-17,,18.0
2,2017-12-18,,6.0
2,2017-12-19,,12.0
2,2017-12-20,,6.0
2,2017-12-21,,6.0
2,2017-12-22,,6.0
2,2017-12-23,,6.0
2,2017-12-24,,0.0
2,2017-12-25,,6.0
2,2017-12-26,,6.0
2,2017-12-27,,12.0
2,2017-12-28,,12.0
2,2017-12-29,,12.0
2,2017-12-30,,6.0
2,2017-12-31,,6.0
2,2018-01-01,,6.0
2,2018-01-02,,6.0
2,2018-01-03,,6.0
2,2018-01-04,,6.0
2,2018-01-05,,6.0
2,2018-01-06,,6.0
2,2018-01-07,,0.0
2,2018-01-08,,0.0
2,2018-01-09,,6.0
2,2018-01-10,,12.0
2,2018-01-12,,12.0
2,2018-01-13,,12.0
2,2018-01-14,,12.0
2,2018-01-15,,6.0
2,2018-01-16,,6.0
2,2018-01-17,,12.0
2,2018-01-18,,6.0
2,2018-01-19,,18.0
2,2018-01-20,,6.0
2,2018-01-21,,18.0
2,2018-01-22,,30.0
2,2018-01-23,,24.0
2,2018-01-24,,12.0
2,2018-01-25,,12.0
2,2018-01-26,,12.0
2,2018-01-27,,12.0
2,2018-01-28,,6.0
2,2018-01-29,,18.0
2,2018-01-30,,18.0
2,2018-01-31,,24.0
2,2018-02-01,,18.0
2,2018-02-02,,18.0
2,2018-02-03,,12.0
2,2018-02-04,,12.0
2,2018-02-05,,12.0
2,2018-02-06,,12.0
2,2018-02-07,,12.0
2,2018-02-08,,18.0
2,2018-02-09,,18.0
2,2018-02-10,,24.0
2,2018-02-11,,18.0
2,2018-02-12,,12.0
2,2018-02-13,,12.0
2,2018-02-14,,18.0
2,2018-02-15,,30.0
2,2018-02-16,,24.0
2,2018-02-17,,36.0
2,2018-02-18,,24.0
2,2018-02-19,,24.0
2,2018-02-20,,18.0
2,2018-02-21,,36.0
2,2018-02-22,,24.0
2,2018-02-23,,24.0
2,2018-02-24,,12.0
2,2018-02-25,,6.0
2,2018-02-26,,6.0
2,2018-02-27,,6.0
2,2018-02-28,,12.0
2,2018-03-01,,24.0
2,2018-03-02,,18.0
2,2018-03-03,,24.0
2,2018-03-04,,18.0
2,2018-03-05,,12.0
2,2018-03-06,,6.0
2,2018-03-07,,12.0
2,2018-03-08,,12.0
2,2018-03-09,,12.0
2,2018-03-10,,12.0
2,2018-03-11,,12.0
2,2018-03-12,,18.0
2,2018-03-13,,12.0
2,2018-03-14,,6.0
2,2018-03-15,,6.0
2,2018-03-16,,6.0
2,2018-03-18,,6.0
2,2018-03-19,,6.0
2,2018-03-20,,6.0
2,2018-03-21,,12.0
2,2018-03-22,,6.0
2,2018-03-23,,12.0
2,2018-03-24,,18.0
2,2018-03-25,,12.0
2,2018-03-26,,6.0
2,2018-03-27,,12.0
2,2018-03-28,,6.0
2,2018-03-29,,12.0
2,2018-03-30,,18.0
2,2018-03-31,,18.0
2,2018-04-01,,18.0
2,2018-04-02,,6.0
2,2018-04-03,,6.0
2,2018-04-04,,6.0
2,2018-04-05,,12.0
2,2018-04-10,,6.0
2,2018-04-11,,6.0
2,2018-04-12,,18.0
2,2018-04-13,,18.0
2,2018-04-19,,24.0
2,2018-04-20,,18.0
2,2018-04-21,,12.0
2,2018-04-22,,6.0
2,2018-04-23,,12.0
2,2018-04-24,,6.0
2,2018-04-25,,6.0
2,2018-04-26,,12.0
2,2018-04-27,,6.0
2,2018-04-28,,12.0
2,2018-04-29,,12.0
2,2018-04-30,,12.0
2,2018-05-01,,6.0
2,2018-05-02,,12.0
2,2018-05-03,,6.0
2,2018-05-07,,18.0
2,2018-05-08,,6.0
2,2018-05-11,,6.0
2,2018-05-12,,18.0
2,2018-05-13,,18.0
2,2018-05-14,,18.0
2,2018-05-15,,24.0
2,2018-05-16,,18.0
2,2018-05-18,,18.0
2,2018-05-22,,12.0
2,2018-05-23,,12.0
2,2018-05-24,,12.0
2,2018-05-25,,6.0
2,2018-05-26,,24.0
2,2018-06-01,,12.0
2,2018-06-02,,12.0
2,2018-06-05,,6.0
2,2018-06-06,,6.0
2,2018-06-07,,6.0
2,2018-06-08,,6.0
2,2018-06-09,,6.0
2,2018-06-10,,12.0
2,2018-06-11,,18.0
2,2018-06-12,,18.0
2,2018-06-13,,6.0
2,2018-06-14,,6.0
2,2018-06-15,,6.0
2,2018-06-16,,6.0
2,2018-06-17,,12.0
2,2018-06-18,,18.0
2,2018-06-19,,6.0
2,2018-06-20,,6.0
2,2018-06-21,,6.0
2,2018-06-22,,6.0
2,2018-06-23,,6.0
2,2018-06-24,,12.0
2,2018-06-25,,6.0
2,2018-06-26,,12.0
2,2018-06-27,,12.0
2,2018-06-28,,12.0
2,2018-06-29,,12.0
2,2018-06-30,,6.0
2,2018-07-01,,6.0
2,2018-07-02,,6.0
2,2018-07-03,,6.0
2,2018-07-04,,12.0
2,2018-07-05,,18.0
2,2018-07-06,,6.0
2,2018-07-07,,12.0
2,2018-07-08,,12.0
2,2018-07-09,,6.0
2,2018-07-10,,6.0
2,2018-07-11,,12.0
2,2018-07-12,,12.0
2,2018-07-13,,24.0
2,2018-07-14,,18.0
2,2018-07-15,,24.0
2,2018-07-16,,24.0
2,2018-07-19,,18.0
2,2018-07-20,,18.0
2,2018-07-21,,18.0
2,2018-07-22,,12.0
2,2018-07-23,,12.0
2,2018-07-24,,18.0
2,2018-07-25,,12.0
2,2018-07-26,,18.0
2,2018-07-27,,24.0
2,2018-07-28,,30.0
2,2018-07-29,,18.0
2,2018-07-30,,12.0
2,2018-07-31,,12.0
2,2018-08-01,,18.0
2,2018-08-02,,24.0
2,2018-08-03,,24.0
2,2018-08-04,,12.0
2,2018-08-05,,12.0
2,2018-08-06,,6.0
2,2018-08-08,,6.0
2,2018-08-09,,6.0
2,2018-08-10,,12.0
2,2018-08-11,,12.0
2,2018-08-12,,6.0
2,2018-08-13,,6.0
2,2018-08-14,,6.0
2,2018-08-15,,12.0
2,2018-08-16,,18.0
2,2018-08-17,,6.0
2,2018-08-18,,6.0
2,2018-08-19,,6.0
2,2018-08-20,,6.0
2,2018-08-21,,6.0
2,2018-08-22,,6.0
2,2018-08-23,,6.0
2,2018-08-24,,6.0
2,2018-08-25,,12.0
2,2018-08-26,,12.0
2,2018-08-27,,12.0
2,2018-08-28,,12.0
2,2018-08-29,,6.0
2,2018-08-30,,12.0
2,2018-08-31,,6.0
2,2018-09-01,,18.0
2,2018-09-02,,18.0
2,2018-09-03,,18.0
2,2018-09-04,,18.0
2,2018-09-05,,18.0
2,2018-09-06,,24.0
2,2018-09-07,,24.0
2,2018-09-08,,18.0
2,2018-09-09,,12.0
2,2018-09-10,,6.0
2,2018-09-11,,6.0
2,2018-09-12,,6.0
2,2018-09-13,,0.0
2,2018-09-14,,6.0
2,2018-09-15,,6.0
2,2018-09-16,,6.0
2,2018-09-17,,0.0
2,2018-09-18,,6.0
2,2018-09-19,,12.0
2,2018-09-20,,6.0
2,2018-09-21,,6.0
2,2018-09-22,,12.0
2,2018-09-23,,0.0
2,2018-09-24,,6.0
2,2018-09-25,,6.0
2,2018-09-26,,0.0
2,2018-09-27,,0.0
2,2018-09-28,,6.0
2,2018-09-29,,6.0
2,2018-09-30,,0.0
2,2018-10-01,,6.0
2,2018-10-02,,6.0
2,2018-10-03,,6.0
2,2018-10-04,,6.0
2,2018-10-05,,6.0
2,2018-10-06,,6.0
2,2018-10-07,,6.0
2,2018-10-08,,6.0
2,2018-10-09,,6.0
2,2018-10-10,,6.0
2,2018-10-11,,12.0
2,2018-10-12,,6.0
2,2018-10-13,,24.0
2,2018-10-14,,36.0
2,2018-10-15,,24.0
2,2018-10-16,,24.0
2,2018-10-17,,30.0
2,2018-10-18,,30.0
2,2018-10-19,,6.0
2,2018-10-20,,12.0
2,2018-10-21,,12.0
2,2018-10-22,,6.0
2,2018-10-23,,6.0
2,2018-10-24,,6.0
2,2018-10-25,,12.0
2,2018-10-26,,24.0
2,2018-10-27,,24.0
2,2018-10-28,,6.0
2,2018-10-29,,6.0
2,2018-10-30,,0.0
2,2018-10-31,,6.0
2,2018-11-01,,12.0
2,2018-11-02,,6.0
2,2018-11-03,,12.0
2,2018-11-04,,6.0
2,2018-11-05,,6.0
2,2018-11-06,,6.0
2,2018-11-07,,6.0
2,2018-11-08,,6.0
2,2018-11-09,,6.0
2,2018-11-10,,6.0
2,2018-11-11,,6.0
2,2018-11-12,,6.0
2,2018-11-13,,6.0
2,2018-11-14,,12.0
2,2018-11-15,,12.0
2,2018-11-16,,6.0
2,2018-11-17,,6.0
2,2018-11-18,,6.0
2,2018-11-19,,6.0
2,2018-11-22,,6.0
2,2018-11-23,,6.0
2,2018-11-24,,6.0
2,2018-11-25,,6.0
2,2018-11-26,,6.0
2,2018-11-27,,12.0
2,2018-11-28,,12.0
2,2018-11-29,,6.0
2,2018-11-30,,6.0
2,2018-12-01,,6.0
2,2018-12-02,,6.0
2,2018-12-03,,12.0
2,2018-12-04,,12.0
2,2018-12-05,,6.0
2,2018-12-06,,6.0
2,2018-12-07,,6.0
2,2018-12-08,,6.0
2,2018-12-09,,6.0
2,2018-12-10,,12.0
2,2018-12-11,,18.0
2,2018-12-12,,12.0
2,2018-12-13,,6.0
2,2018-12-14,,12.0
2,2018-12-15,,6.0
2,2018-12-16,,6.0
2,2018-12-18,,18.0
2,2018-12-19,,18.0
2,2018-12-20,,18.0
2,2018-12-21,,12.0
2,2018-12-22,,12.0
2,2018-12-23,,12.0
2,2018-12-24,,18.0
2,2018-12-25,,12.0
2,2018-12-26,,6.0
2,2018-12-27,,12.0
2,2018-12-28,,6.0
2,2018-12-28,,6.0
2,2018-12-29,,6.0
2,2018-12-30,,6.0
2,2018-12-31,,6.0
2,2019-01-01,,0.0
2,2019-01-02,,0.0
2,2019-01-03,,0.0
2,2019-01-04,,6.0
2,2019-01-05,,12.0
2,2019-01-06,,6.0
2,2019-01-07,,6.0
2,2019-01-08,,6.0
2,2019-01-08,,6.0
2,2019-01-09,,12.0
2,2019-01-10,,18.0
2,2019-01-11,,12.0
2,2019-01-12,,6.0
2,2019-01-13,,6.0
2,2019-01-14,,6.0
2,2019-01-15,,6.0
2,2019-01-16,,6.0
2,2019-01-17,,6.0
2,2019-01-18,,6.0
2,2019-01-19,,12.0
2,2019-01-20,,6.0
2,2019-01-21,,12.0
2,2019-01-22,,18.0
2,2019-01-23,,12.0
2,2019-01-24,,24.0
2,2019-01-25,,30.0
2,2019-01-26,,6.0
2,2019-01-27,,18.0
2,2019-01-28,,18.0
2,2019-01-29,,12.0
2,2019-01-30,,12.0
2,2019-01-31,,24.0
2,2019-02-01,,12.0
2,2019-02-02,,6.0
2,2019-02-03,,6.0
2,2019-02-04,,6.0
2,2019-02-05,,6.0
2,2019-02-06,,12.0
2,2019-02-07,,12.0
2,2019-02-08,,18.0
2,2019-02-09,,18.0
2,2019-02-10,,18.0
2,2019-02-11,,18.0
2,2019-02-12,,12.0
2,2019-02-13,,6.0
2,2019-02-14,,6.0
2,2019-02-15,,6.0
2,2019-02-16,,6.0
2,2019-02-17,,6.0
2,2019-02-18,,12.0
2,2019-02-19,,12.0
2,2019-02-20,,6.0
2,2019-02-21,,6.0
2,2019-02-21,,6.0
2,2019-02-22,,6.0
2,2019-02-23,,6.0
2,2019-02-24,,6.0
2,2019-02-25,,6.0
2,2019-02-26,,6.0
2,2019-02-27,,6.0
2,2019-02-28,,6.0
2,2019-03-01,,6.0
2,2019-03-02,,6.0
2,2019-03-03,,6.0
2,2019-03-04,,12.0
2,2019-03-05,,6.0
2,2019-03-06,,6.0
2,2019-03-07,,6.0
2,2019-03-08,,12.0
2,2019-03-08,,6.0
2,2019-03-09,,0.0
2,2019-03-10,,0.0
2,2019-03-11,,6.0
2,2019-03-12,,12.0
2,2019-03-13,,6.0
2,2019-03-14,,6.0
2,2019-03-15,,18.0
2,2019-03-16,,18.0
2,2019-03-17,,12.0
2,2019-03-18,,6.0
2,2019-03-19,,6.0
2,2019-03-20,,6.0
2,2019-03-21,,6.0
2,2019-03-22,,6.0
2,2019-03-23,,6.0
2,2019-03-24,,6.0
2,2019-03-26,,6.0
2,2019-03-27,,12.0
2,2019-03-28,,6.0
2,2019-03-28,,6.0
2,2019-03-29,,6.0
2,2019-03-30,,6.0
2,2019-03-31,,6.0
2,2019-04-01,,6.0
2,2019-04-02,,6.0
2,2019-04-03,,12.0
2,2019-04-04,,12.0
2,2019-04-05,,18.0
2,2019-04-06,,18.0
2,2019-04-07,,30.0
2,2019-04-08,,30.0
2,2019-04-09,,6.0
2,2019-04-10,,6.0
2,2019-04-11,,12.0
2,2019-04-12,,6.0
2,2019-04-13,,6.0
2,2019-04-15,,12.0
2,2019-04-16,,24.0
2,2019-04-17,,18.0
2,2019-04-18,,18.0
2,2019-04-19,,18.0
2,2019-04-20,,12.0
2,2019-04-21,,18.0
2,2019-04-22,,24.0
2,2019-04-23,,24.0
2,2019-04-24,,36.0
2,2019-04-25,,48.0
2,2019-04-26,,24.0
2,2019-04-27,,18.0
2,2019-04-28,,6.0
2,2019-04-29,,6.0
2,2019-04-29,,6.0
